,location,price-boroughwise,property_type,review_scores_rating,listing_id
35189,Camden,very_cheap,room,88.0,29011926.0
35196,Camden,expensive,small,88.0,29020189.0
35199,Camden,expensive,small,94.0,29020596.0
35205,Camden,expensive,small,89.0,29021780.0
35210,Camden,cheap,small,87.0,29024116.0
35227,Camden,expensive,small,100.0,29032156.0
35232,Camden,very_cheap,room,87.0,29036857.0
35259,Camden,cheap,room,92.0,29058059.0
35260,Camden,cheap,room,85.0,29058586.0
35263,Camden,cheap,room,89.0,29058704.0
35264,Camden,cheap,room,86.0,29058825.0
35273,Camden,very_expensive,large,94.0,29068938.0
35283,Camden,cheap,small,99.0,29073396.0
35338,Camden,average,room,100.0,29114285.0
35367,Camden,average,room,99.0,29144296.0
35372,Camden,cheap,small,90.0,29145470.0
35374,Camden,cheap,room,99.0,29145732.0
35395,Camden,expensive,small,100.0,29157901.0
